symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
DOW,2022-08-16 00:00:00+00:00,56.11,56.425,55.34,55.36,3925907,55.3558333333,55.6665994624,54.5961827957,54.6159139785,3925907,0.0,1.0
DOW,2022-08-17 00:00:00+00:00,55.46,55.91,55.01,55.52,4197959,54.7145698925,55.1585215054,54.2706182796,54.7737634409,4197959,0.0,1.0
DOW,2022-08-18 00:00:00+00:00,56.02,56.225,55.42,55.72,3561483,55.2670430108,55.4692876344,54.6751075269,54.9710752688,3561483,0.0,1.0
DOW,2022-08-19 00:00:00+00:00,55.49,55.92,55.15,55.68,3517928,54.7441666667,55.1683870968,54.4087365591,54.9316129032,3517928,0.0,1.0
DOW,2022-08-22 00:00:00+00:00,54.41,54.6977,53.9,54.49,6342710,53.6786827957,53.9625158602,53.1755376344,53.7576075269,6342710,0.0,1.0
DOW,2022-08-23 00:00:00+00:00,55.62,55.76,54.53,54.66,3894509,54.8724193548,55.0105376344,53.7970698925,53.9253225806,3894509,0.0,1.0
DOW,2022-08-24 00:00:00+00:00,54.24,55.64,54.08,55.5,6957246,53.5109677419,54.8921505376,53.3531182796,54.7540322581,6957246,0.0,1.0
DOW,2022-08-25 00:00:00+00:00,55.76,55.79,54.757,54.83,5736180,55.0105376344,55.0401344086,54.0210188172,54.0930376344,5736180,0.0,1.0
DOW,2022-08-26 00:00:00+00:00,54.46,56.37,54.26,55.98,5777736,53.7280107527,55.6123387097,53.5306989247,55.2275806452,5777736,0.0,1.0
DOW,2022-08-29 00:00:00+00:00,53.57,54.01,52.54,53.0,9290697,52.8499731183,53.2840591398,51.8338172043,52.2876344086,9290697,0.0,1.0
DOW,2022-08-30 00:00:00+00:00,51.38,52.96,51.26,52.83,7452178,51.38,52.96,51.26,52.83,7452178,0.7,1.0
DOW,2022-08-31 00:00:00+00:00,51.0,51.64,50.58,51.24,6069609,51.0,51.64,50.58,51.24,6069609,0.0,1.0
DOW,2022-09-01 00:00:00+00:00,49.96,50.49,49.14,50.46,6378525,49.96,50.49,49.14,50.46,6378525,0.0,1.0
DOW,2022-09-02 00:00:00+00:00,49.31,50.76,48.905,50.53,5125300,49.31,50.76,48.905,50.53,5125300,0.0,1.0
DOW,2022-09-06 00:00:00+00:00,48.59,50.08,48.34,49.9,8101198,48.59,50.08,48.34,49.9,8101198,0.0,1.0
DOW,2022-09-07 00:00:00+00:00,48.97,49.245,48.03,48.34,6517456,48.97,49.245,48.03,48.34,6517456,0.0,1.0
DOW,2022-09-08 00:00:00+00:00,49.4,49.51,47.95,48.49,5964055,49.4,49.51,47.95,48.49,5964055,0.0,1.0
DOW,2022-09-09 00:00:00+00:00,50.51,50.715,50.02,50.23,6265662,50.51,50.715,50.02,50.23,6265662,0.0,1.0
DOW,2022-09-12 00:00:00+00:00,50.93,51.79,50.8,51.29,5042809,50.93,51.79,50.8,51.29,5042809,0.0,1.0
DOW,2022-09-13 00:00:00+00:00,47.87,49.62,47.555,48.75,9104318,47.87,49.62,47.555,48.75,9104318,0.0,1.0
DOW,2022-09-14 00:00:00+00:00,47.07,47.87,46.38,47.61,11484347,47.07,47.87,46.38,47.61,11484347,0.0,1.0
DOW,2022-09-15 00:00:00+00:00,46.91,47.76,46.69,47.1,6535487,46.91,47.76,46.69,47.1,6535487,0.0,1.0
DOW,2022-09-16 00:00:00+00:00,46.42,46.8,45.41,46.01,10058991,46.42,46.8,45.41,46.01,10058991,0.0,1.0
DOW,2022-09-19 00:00:00+00:00,46.74,46.88,45.47,45.64,4900427,46.74,46.88,45.47,45.64,4900427,0.0,1.0
DOW,2022-09-20 00:00:00+00:00,46.09,46.28,45.37,45.95,4996045,46.09,46.28,45.37,45.95,4996045,0.0,1.0
DOW,2022-09-21 00:00:00+00:00,44.98,46.59,44.97,46.42,5819128,44.98,46.59,44.97,46.42,5819128,0.0,1.0
DOW,2022-09-22 00:00:00+00:00,44.77,45.55,44.75,45.28,4623776,44.77,45.55,44.75,45.28,4623776,0.0,1.0
DOW,2022-09-23 00:00:00+00:00,43.9,44.2,43.04,44.0,6729595,43.9,44.2,43.04,44.0,6729595,0.0,1.0
DOW,2022-09-26 00:00:00+00:00,43.39,44.26,43.16,43.52,5497614,43.39,44.26,43.16,43.52,5497614,0.0,1.0
DOW,2022-09-27 00:00:00+00:00,43.79,44.17,43.2747,43.94,5444885,43.79,44.17,43.2747,43.94,5444885,0.0,1.0
DOW,2022-09-28 00:00:00+00:00,45.05,45.51,43.91,44.08,8315425,45.05,45.51,43.91,44.08,8315425,0.0,1.0
DOW,2022-09-29 00:00:00+00:00,44.16,44.69,43.49,44.5,4905664,44.16,44.69,43.49,44.5,4905664,0.0,1.0
DOW,2022-09-30 00:00:00+00:00,43.93,44.84,43.8,44.17,5869756,43.93,44.84,43.8,44.17,5869756,0.0,1.0
DOW,2022-10-03 00:00:00+00:00,45.28,45.74,44.45,44.94,6868743,45.28,45.74,44.45,44.94,6868743,0.0,1.0
DOW,2022-10-04 00:00:00+00:00,46.62,46.73,45.625,45.8,6959794,46.62,46.73,45.625,45.8,6959794,0.0,1.0
DOW,2022-10-05 00:00:00+00:00,46.06,46.44,45.51,45.92,5564652,46.06,46.44,45.51,45.92,5564652,0.0,1.0
DOW,2022-10-06 00:00:00+00:00,45.52,46.1,45.315,45.7,5430693,45.52,46.1,45.315,45.7,5430693,0.0,1.0
DOW,2022-10-07 00:00:00+00:00,44.41,45.44,44.2,45.05,5265099,44.41,45.44,44.2,45.05,5265099,0.0,1.0
DOW,2022-10-10 00:00:00+00:00,44.88,45.44,44.56,44.98,4686103,44.88,45.44,44.56,44.98,4686103,0.0,1.0
DOW,2022-10-11 00:00:00+00:00,43.95,44.79,43.42,44.28,5222747,43.95,44.79,43.42,44.28,5222747,0.0,1.0
DOW,2022-10-12 00:00:00+00:00,43.81,44.2297,43.54,43.94,4982535,43.81,44.2297,43.54,43.94,4982535,0.0,1.0
DOW,2022-10-13 00:00:00+00:00,45.92,46.5,42.91,43.0,8304877,45.92,46.5,42.91,43.0,8304877,0.0,1.0
DOW,2022-10-14 00:00:00+00:00,45.12,46.4,44.735,46.29,5889170,45.12,46.4,44.735,46.29,5889170,0.0,1.0
DOW,2022-10-17 00:00:00+00:00,45.26,46.07,44.995,45.91,6195320,45.26,46.07,44.995,45.91,6195320,0.0,1.0
DOW,2022-10-18 00:00:00+00:00,46.38,46.94,45.375,46.28,8009127,46.38,46.94,45.375,46.28,8009127,0.0,1.0
DOW,2022-10-19 00:00:00+00:00,45.13,46.6,45.09,46.24,8371466,45.13,46.6,45.09,46.24,8371466,0.0,1.0
DOW,2022-10-20 00:00:00+00:00,44.93,47.63,44.9,45.39,9259900,44.93,47.63,44.9,45.39,9259900,0.0,1.0
DOW,2022-10-21 00:00:00+00:00,46.87,46.92,44.95,45.02,7483602,46.87,46.92,44.95,45.02,7483602,0.0,1.0
DOW,2022-10-24 00:00:00+00:00,47.04,47.31,46.33,46.89,5645709,47.04,47.31,46.33,46.89,5645709,0.0,1.0
DOW,2022-10-25 00:00:00+00:00,47.85,47.94,46.535,46.71,5202539,47.85,47.94,46.535,46.71,5202539,0.0,1.0
DOW,2022-10-26 00:00:00+00:00,47.99,48.55,47.89,48.0,6021020,47.99,48.55,47.89,48.0,6021020,0.0,1.0
